PeriodEnd,PeriodStart,Period,AirTemp,Azimuth,CloudOpacity,DewpointTemp,Dhi,Dni,Ebh,Ghi,PrecipitableWater,RelativeHumidity,SnowWater,SurfacePressure,WindDirection10m,WindSpeed10m,Zenith,AlbedoDaily
2021-01-30T08:00:00Z,2021-01-30T07:00:00Z,PT60M,15.0,-133,50.0,12.2,154,0,0,154,22.1,83.5,0.0,977.0,199,6.4,69,0.1
2021-01-30T09:00:00Z,2021-01-30T08:00:00Z,PT60M,15.8,-147,49.8,12.2,218,30,16,234,21.8,79.2,0.0,977.0,208,6.2,61,0.1
2021-01-30T10:00:00Z,2021-01-30T09:00:00Z,PT60M,16.3,-162,63.4,12.1,185,21,12,197,21.4,75.8,0.0,976.8,220,5.7,56,0.1
2021-01-30T11:00:00Z,2021-01-30T10:00:00Z,PT60M,16.7,-179,71.5,11.9,157,17,10,167,20.6,73.7,0.0,976.4,237,5.4,54,0.1
2021-01-30T12:00:00Z,2021-01-30T11:00:00Z,PT60M,16.9,163,24.9,11.9,281,248,143,424,18.2,72.4,0.0,975.5,249,5.5,55,0.1
2021-01-30T13:00:00Z,2021-01-30T12:00:00Z,PT60M,16.9,147,49.1,11.3,242,3,2,243,15.5,69.7,0.0,975.2,264,6.3,60,0.1
2021-01-30T14:00:00Z,2021-01-30T13:00:00Z,PT60M,16.4,134,24.2,10.4,202,162,53,255,13.8,68.0,0.0,975.6,279,8.4,68,0.1
2021-01-30T15:00:00Z,2021-01-30T14:00:00Z,PT60M,15.5,123,0.1,9.9,57,512,113,171,11.6,69.3,0.0,976.1,274,8.4,78,0.1
2021-01-30T16:00:00Z,2021-01-30T15:00:00Z,PT60M,14.3,114,0.6,9.7,14,93,10,24,9.3,73.5,0.0,976.6,262,6.5,88,0.1
2021-01-30T17:00:00Z,2021-01-30T16:00:00Z,PT60M,13.1,105,5.2,9.3,0,0,0,0,7.7,77.4,0.0,977.3,264,5.6,100,0.1
2021-01-30T18:00:00Z,2021-01-30T17:00:00Z,PT60M,12.5,97,16.3,8.3,0,0,0,0,7.1,75.2,0.0,978.0,271,5.3,112,0.1
2021-01-30T19:00:00Z,2021-01-30T18:00:00Z,PT60M,12.2,89,4.1,6.9,0,0,0,0,7.1,70.2,0.0,978.8,274,5.0,124,0.1
2021-01-30T20:00:00Z,2021-01-30T19:00:00Z,PT60M,11.9,79,8.6,5.9,0,0,0,0,7.6,66.5,0.0,980.0,275,4.6,136,0.1
2021-01-30T21:00:00Z,2021-01-30T20:00:00Z,PT60M,11.6,65,45.8,5.1,0,0,0,0,8.0,64.4,0.0,980.9,276,4.0,148,0.1
2021-01-30T22:00:00Z,2021-01-30T21:00:00Z,PT60M,11.4,41,17.4,4.8,0,0,0,0,8.2,63.8,0.0,981.4,278,3.3,158,0.1
2021-01-30T23:00:00Z,2021-01-30T22:00:00Z,PT60M,11.2,1,10.8,4.8,0,0,0,0,8.2,64.7,0.0,981.3,275,2.7,162,0.1
2021-01-31T00:00:00Z,2021-01-30T23:00:00Z,PT60M,11.0,-39,9.3,4.9,0,0,0,0,7.8,66.0,0.0,980.8,265,2.1,158,0.1
2021-01-31T01:00:00Z,2021-01-31T00:00:00Z,PT60M,10.7,-64,5.7,4.6,0,0,0,0,7.3,65.7,0.0,980.4,248,1.6,148,0.1
2021-01-31T02:00:00Z,2021-01-31T01:00:00Z,PT60M,10.7,-78,0.1,3.7,0,0,0,0,6.8,62.0,0.0,980.3,224,2.0,137,0.1
2021-01-31T03:00:00Z,2021-01-31T02:00:00Z,PT60M,10.7,-88,0.0,2.5,0,0,0,0,6.6,56.7,0.0,980.5,213,2.3,125,0.1
2021-01-31T04:00:00Z,2021-01-31T03:00:00Z,PT60M,10.7,-96,0.2,1.3,0,0,0,0,6.5,52.3,0.0,980.6,203,2.3,113,0.1
2021-01-31T05:00:00Z,2021-01-31T04:00:00Z,PT60M,10.7,-104,3.7,0.6,0,0,0,0,6.6,49.4,0.0,980.5,186,2.3,101,0.1
2021-01-31T06:00:00Z,2021-01-31T05:00:00Z,PT60M,10.8,-113,0.0,1.2,11,119,12,22,6.9,51.3,0.0,980.7,176,2.6,89,0.1
2021-01-31T07:00:00Z,2021-01-31T06:00:00Z,PT60M,11.8,-122,0.0,3.3,46,604,128,174,7.7,56.3,0.0,981.0,171,2.9,78,0.1
2021-01-31T08:00:00Z,2021-01-31T07:00:00Z,PT60M,13.4,-133,0.0,5.5,63,789,290,353,8.7,59.1,0.0,981.3,167,3.3,69,0.1
2021-01-31T09:00:00Z,2021-01-31T08:00:00Z,PT60M,14.7,-146,0.0,7.0,71,867,426,497,10.2,59.9,0.0,981.6,169,3.7,61,0.1
2021-01-31T10:00:00Z,2021-01-31T09:00:00Z,PT60M,15.6,-162,0.0,7.6,76,903,514,590,11.6,59.2,0.0,981.5,177,4.0,55,0.1
2021-01-31T11:00:00Z,2021-01-31T10:00:00Z,PT60M,16.3,-179,0.0,8.0,79,909,543,622,12.5,58.0,0.0,980.9,186,3.8,53,0.1
2021-01-31T12:00:00Z,2021-01-31T11:00:00Z,PT60M,16.7,163,0.0,8.6,79,895,513,592,12.9,58.8,0.0,980.3,186,3.9,55,0.1
2021-01-31T13:00:00Z,2021-01-31T12:00:00Z,PT60M,16.7,147,0.0,9.3,73,859,428,501,13.3,61.6,0.0,980.0,182,4.5,60,0.1
2021-01-31T14:00:00Z,2021-01-31T13:00:00Z,PT60M,16.4,134,0.0,9.8,63,784,296,359,13.6,65.4,0.0,979.8,180,5.3,68,0.1
2021-01-31T15:00:00Z,2021-01-31T14:00:00Z,PT60M,15.6,123,0.0,10.4,46,616,138,184,13.6,71.2,0.0,979.8,178,5.7,77,0.1
2021-01-31T16:00:00Z,2021-01-31T15:00:00Z,PT60M,14.3,113,3.6,10.5,13,152,16,28,13.6,77.6,0.0,979.9,180,5.8,88,0.1
2021-01-31T17:00:00Z,2021-01-31T16:00:00Z,PT60M,13.5,105,9.3,10.3,0,0,0,0,13.5,80.6,0.0,980.2,182,6.5,100,0.1
2021-01-31T18:00:00Z,2021-01-31T17:00:00Z,PT60M,13.5,97,13.6,10.3,0,0,0,0,13.3,80.5,0.0,980.2,183,7.1,112,0.1
2021-01-31T19:00:00Z,2021-01-31T18:00:00Z,PT60M,13.7,88,5.8,10.1,0,0,0,0,13.2,78.8,0.0,980.4,183,7.4,124,0.1
2021-01-31T20:00:00Z,2021-01-31T19:00:00Z,PT60M,13.9,78,25.9,10.0,0,0,0,0,13.1,77.5,0.0,980.8,183,7.8,136,0.1
2021-01-31T21:00:00Z,2021-01-31T20:00:00Z,PT60M,13.9,64,57.5,10.2,0,0,0,0,13.2,78.2,0.0,981.0,183,8.1,148,0.1
2021-01-31T22:00:00Z,2021-01-31T21:00:00Z,PT60M,13.9,41,59.7,10.2,0,0,0,0,13.1,78.3,0.0,980.8,182,8.3,157,0.1
2021-01-31T23:00:00Z,2021-01-31T22:00:00Z,PT60M,13.9,1,73.8,10.3,0,0,0,0,12.8,78.7,0.0,980.4,180,8.3,162,0.1
2021-02-01T00:00:00Z,2021-01-31T23:00:00Z,PT60M,14.0,-39,97.0,10.4,0,0,0,0,12.4,79.0,0.0,980.0,183,8.0,158,0.1
2021-02-01T01:00:00Z,2021-02-01T00:00:00Z,PT60M,14.0,-63,97.0,10.4,0,0,0,0,12.2,78.9,0.0,979.7,185,7.6,148,0.1
2021-02-01T02:00:00Z,2021-02-01T01:00:00Z,PT60M,14.0,-77,91.7,10.3,0,0,0,0,12.4,78.2,0.0,979.5,182,7.2,137,0.1
2021-02-01T03:00:00Z,2021-02-01T02:00:00Z,PT60M,14.1,-88,15.1,10.1,0,0,0,0,13.4,77.2,0.0,979.3,180,7.0,125,0.1
2021-02-01T04:00:00Z,2021-02-01T03:00:00Z,PT60M,13.9,-96,18.7,10.1,0,0,0,0,14.2,77.9,0.0,979.1,177,6.8,113,0.1
2021-02-01T05:00:00Z,2021-02-01T04:00:00Z,PT60M,13.7,-104,9.1,10.0,0,0,0,0,14.4,78.4,0.0,978.9,173,6.5,100,0.1
2021-02-01T06:00:00Z,2021-02-01T05:00:00Z,PT60M,13.8,-113,21.2,10.0,13,16,2,15,14.1,77.8,0.0,979.1,171,6.4,89,0.1
2021-02-01T07:00:00Z,2021-02-01T06:00:00Z,PT60M,14.7,-122,0.5,10.6,77,263,60,136,13.8,76.2,0.0,979.7,169,6.4,78,0.1
2021-02-01T08:00:00Z,2021-02-01T07:00:00Z,PT60M,16.0,-133,1.3,10.7,130,460,170,300,14.1,70.7,0.0,980.1,171,6.7,68,0.1
2021-02-01T09:00:00Z,2021-02-01T08:00:00Z,PT60M,17.0,-146,5.5,10.0,183,496,245,428,14.1,63.1,0.0,980.2,178,7.6,60,0.1
2021-02-01T10:00:00Z,2021-02-01T09:00:00Z,PT60M,17.5,-162,22.5,9.1,314,224,126,440,13.8,57.7,0.0,979.9,182,8.2,55,0.1
2021-02-01T11:00:00Z,2021-02-01T10:00:00Z,PT60M,17.7,-179,15.2,8.5,274,400,241,515,13.6,55.0,0.0,979.4,184,8.3,53,0.1
2021-02-01T12:00:00Z,2021-02-01T11:00:00Z,PT60M,17.6,163,12.8,8.5,252,431,249,501,13.8,55.3,0.0,978.7,185,8.1,55,0.1
2021-02-01T13:00:00Z,2021-02-01T12:00:00Z,PT60M,17.1,147,32.9,8.9,194,261,138,332,14.5,58.3,0.0,978.4,187,7.7,60,0.1
2021-02-01T14:00:00Z,2021-02-01T13:00:00Z,PT60M,16.4,134,50.3,9.3,156,4,1,158,15.4,62.7,0.0,978.5,187,7.2,68,0.1
2021-02-01T15:00:00Z,2021-02-01T14:00:00Z,PT60M,15.6,123,47.6,9.4,87,1,0,87,15.7,66.7,0.0,978.6,181,6.4,77,0.1
2021-02-01T16:00:00Z,2021-02-01T15:00:00Z,PT60M,14.7,113,15.7,9.0,14,0,0,14,15.1,68.4,0.0,978.4,174,6.6,88,0.1
2021-02-01T17:00:00Z,2021-02-01T16:00:00Z,PT60M,13.8,105,21.1,8.4,0,0,0,0,14.4,69.5,0.0,978.9,186,6.4,100,0.1
2021-02-01T18:00:00Z,2021-02-01T17:00:00Z,PT60M,13.3,97,32.8,8.1,0,0,0,0,13.9,71.1,0.0,980.1,201,5.4,112,0.1
2021-02-01T19:00:00Z,2021-02-01T18:00:00Z,PT60M,13.0,88,25.6,7.8,0,0,0,0,13.7,70.7,0.0,980.8,206,3.9,124,0.1
2021-02-01T20:00:00Z,2021-02-01T19:00:00Z,PT60M,12.7,78,7.9,7.2,0,0,0,0,13.7,69.2,0.0,981.5,221,2.6,136,0.1
2021-02-01T21:00:00Z,2021-02-01T20:00:00Z,PT60M,12.3,64,12.3,6.9,0,0,0,0,13.6,69.6,0.0,982.2,245,1.9,147,0.1
2021-02-01T22:00:00Z,2021-02-01T21:00:00Z,PT60M,12.0,41,12.9,6.9,0,0,0,0,13.2,70.8,0.0,982.3,267,1.7,157,0.1
2021-02-01T23:00:00Z,2021-02-01T22:00:00Z,PT60M,11.8,2,32.7,6.8,0,0,0,0,12.8,71.3,0.0,982.2,274,1.4,162,0.1
2021-02-02T00:00:00Z,2021-02-01T23:00:00Z,PT60M,11.7,-38,25.0,7.3,0,0,0,0,12.9,74.7,0.0,982.3,255,0.6,158,0.1
2021-02-02T01:00:00Z,2021-02-02T00:00:00Z,PT60M,11.6,-63,44.3,7.9,0,0,0,0,13.1,78.2,0.0,982.4,181,0.5,148,0.1
2021-02-02T02:00:00Z,2021-02-02T01:00:00Z,PT60M,11.5,-77,47.9,7.8,0,0,0,0,12.9,78.2,0.0,982.4,176,0.7,137,0.1
2021-02-02T03:00:00Z,2021-02-02T02:00:00Z,PT60M,11.4,-87,60.3,7.7,0,0,0,0,12.7,78.2,0.0,982.1,177,0.7,125,0.1
2021-02-02T04:00:00Z,2021-02-02T03:00:00Z,PT60M,11.2,-96,42.3,7.6,0,0,0,0,12.6,78.3,0.0,982.1,189,0.5,112,0.1
2021-02-02T05:00:00Z,2021-02-02T04:00:00Z,PT60M,11.2,-104,62.6,7.5,0,0,0,0,12.5,78.0,0.0,982.2,186,0.6,100,0.1
2021-02-02T06:00:00Z,2021-02-02T05:00:00Z,PT60M,11.5,-112,69.9,7.7,7,0,0,7,12.1,77.4,0.0,982.5,198,0.7,89,0.1
2021-02-02T07:00:00Z,2021-02-02T06:00:00Z,PT60M,12.5,-122,56.6,8.1,79,0,0,79,11.9,74.6,0.0,983.0,207,0.6,78,0.1
2021-02-02T08:00:00Z,2021-02-02T07:00:00Z,PT60M,13.6,-133,44.6,8.5,190,0,0,190,12.2,71.3,0.0,983.5,148,0.3,68,0.1
2021-02-02T09:00:00Z,2021-02-02T08:00:00Z,PT60M,14.4,-146,14.3,8.9,177,476,246,423,12.8,69.4,0.0,983.7,96,0.5,60,0.1
2021-02-02T10:00:00Z,2021-02-02T09:00:00Z,PT60M,15.1,-162,15.4,9.0,270,379,216,486,13.3,66.7,0.0,983.8,88,0.8,55,0.1
2021-02-02T11:00:00Z,2021-02-02T10:00:00Z,PT60M,15.6,-179,21.8,8.9,335,232,140,476,13.7,64.1,0.0,983.4,78,1.0,53,0.1
2021-02-02T12:00:00Z,2021-02-02T11:00:00Z,PT60M,15.7,163,25.4,8.7,346,145,83,429,13.5,63.1,0.0,982.7,60,1.2,54,0.1
2021-02-02T13:00:00Z,2021-02-02T12:00:00Z,PT60M,15.5,147,31.7,8.9,258,141,75,333,13.3,64.7,0.0,982.5,38,1.5,60,0.1
2021-02-02T14:00:00Z,2021-02-02T13:00:00Z,PT60M,15.1,134,56.8,9.6,145,0,0,145,13.8,69.8,0.0,982.7,28,2.2,67,0.1
2021-02-02T15:00:00Z,2021-02-02T14:00:00Z,PT60M,14.2,122,42.0,10.4,87,14,2,88,13.9,77.7,0.0,983.0,25,2.5,77,0.1
2021-02-02T16:00:00Z,2021-02-02T15:00:00Z,PT60M,13.2,113,40.2,10.7,16,33,4,20,13.5,84.4,0.0,983.3,27,2.2,88,0.1
2021-02-02T17:00:00Z,2021-02-02T16:00:00Z,PT60M,12.5,104,49.6,10.4,0,0,0,0,13.7,86.9,0.0,983.7,35,1.6,99,0.1
2021-02-02T18:00:00Z,2021-02-02T17:00:00Z,PT60M,12.3,96,64.7,10.2,0,0,0,0,14.6,87.0,0.0,984.0,32,1.3,111,0.1
2021-02-02T19:00:00Z,2021-02-02T18:00:00Z,PT60M,12.2,88,59.0,10.0,0,0,0,0,15.2,86.6,0.0,984.3,25,1.1,124,0.1
2021-02-02T20:00:00Z,2021-02-02T19:00:00Z,PT60M,12.1,78,77.4,9.8,0,0,0,0,15.7,86.2,0.0,984.8,28,0.8,136,0.1
2021-02-02T21:00:00Z,2021-02-02T20:00:00Z,PT60M,11.9,64,61.8,9.6,0,0,0,0,16.1,85.9,0.0,985.0,25,0.6,147,0.1
2021-02-02T22:00:00Z,2021-02-02T21:00:00Z,PT60M,11.8,40,54.8,9.4,0,0,0,0,16.5,85.6,0.0,984.9,6,0.4,157,0.1
2021-02-02T23:00:00Z,2021-02-02T22:00:00Z,PT60M,11.6,2,43.5,9.3,0,0,0,0,17.0,85.3,0.0,984.6,322,0.3,161,0.1
2021-02-03T00:00:00Z,2021-02-02T23:00:00Z,PT60M,11.5,-38,14.5,9.1,0,0,0,0,17.1,84.8,0.0,984.5,334,0.6,157,0.1
2021-02-03T01:00:00Z,2021-02-03T00:00:00Z,PT60M,11.5,-62,14.3,8.9,0,0,0,0,17.0,84.3,0.0,984.6,340,0.9,148,0.1
2021-02-03T02:00:00Z,2021-02-03T01:00:00Z,PT60M,11.3,-77,53.8,8.8,0,0,0,0,17.0,84.5,0.0,984.7,342,0.7,137,0.1
2021-02-03T03:00:00Z,2021-02-03T02:00:00Z,PT60M,11.2,-87,77.9,8.7,0,0,0,0,17.0,84.7,0.0,984.7,340,0.7,125,0.1
2021-02-03T04:00:00Z,2021-02-03T03:00:00Z,PT60M,11.2,-96,87.5,8.7,0,0,0,0,17.1,84.8,0.0,984.6,337,1.0,112,0.1
2021-02-03T05:00:00Z,2021-02-03T04:00:00Z,PT60M,11.2,-104,57.6,8.8,0,0,0,0,17.4,85.3,0.0,984.7,344,1.2,100,0.1
2021-02-03T06:00:00Z,2021-02-03T05:00:00Z,PT60M,11.6,-112,46.5,9.4,10,0,0,10,17.6,86.4,0.0,985.0,354,1.5,89,0.1
2021-02-03T07:00:00Z,2021-02-03T06:00:00Z,PT60M,12.6,-122,58.5,10.1,58,0,0,58,18.0,84.9,0.0,985.7,359,2.1,78,0.1
2021-02-03T08:00:00Z,2021-02-03T07:00:00Z,PT60M,13.4,-133,44.5,10.3,173,0,0,173,18.3,81.5,0.0,986.4,359,2.7,68,0.1
2021-02-03T09:00:00Z,2021-02-03T08:00:00Z,PT60M,13.9,-146,53.8,10.3,212,4,2,215,18.5,79.2,0.0,986.9,354,3.2,60,0.1
2021-02-03T10:00:00Z,2021-02-03T09:00:00Z,PT60M,14.4,-162,36.7,10.4,336,28,17,352,18.7,77.0,0.0,987.1,351,3.6,54,0.1
2021-02-03T11:00:00Z,2021-02-03T10:00:00Z,PT60M,14.7,-179,7.5,10.3,227,524,319,547,18.9,74.9,0.0,986.9,353,3.7,52,0.1
2021-02-03T12:00:00Z,2021-02-03T11:00:00Z,PT60M,14.8,163,18.0,10.4,313,251,148,460,18.9,74.9,0.0,986.5,354,3.8,54,0.1
2021-02-03T13:00:00Z,2021-02-03T12:00:00Z,PT60M,14.7,147,10.2,10.4,222,391,201,422,18.6,75.7,0.0,986.3,351,3.9,59,0.1
2021-02-03T14:00:00Z,2021-02-03T13:00:00Z,PT60M,14.5,133,10.1,10.3,177,312,117,294,18.1,76.0,0.0,986.4,347,3.8,67,0.1
2021-02-03T15:00:00Z,2021-02-03T14:00:00Z,PT60M,14.0,122,0.0,10.1,78,346,83,162,17.5,77.2,0.0,986.4,344,3.1,77,0.1
2021-02-03T16:00:00Z,2021-02-03T15:00:00Z,PT60M,13.0,113,14.5,9.9,18,54,6,24,16.9,81.2,0.0,986.3,339,2.4,88,0.1
2021-02-03T17:00:00Z,2021-02-03T16:00:00Z,PT60M,12.2,104,15.6,9.7,0,0,0,0,16.8,84.7,0.0,986.9,329,2.5,99,0.1
2021-02-03T18:00:00Z,2021-02-03T17:00:00Z,PT60M,12.0,96,1.9,9.7,0,0,0,0,16.7,85.9,0.0,987.7,324,2.6,111,0.1
2021-02-03T19:00:00Z,2021-02-03T18:00:00Z,PT60M,11.9,87,15.8,9.7,0,0,0,0,16.2,86.5,0.0,988.3,318,2.4,123,0.1
2021-02-03T20:00:00Z,2021-02-03T19:00:00Z,PT60M,11.8,77,17.7,9.7,0,0,0,0,15.7,86.7,0.0,988.8,308,2.2,135,0.1
2021-02-03T21:00:00Z,2021-02-03T20:00:00Z,PT60M,11.6,63,13.8,9.4,0,0,0,0,15.3,86.1,0.0,988.9,300,1.9,147,0.1
2021-02-03T22:00:00Z,2021-02-03T21:00:00Z,PT60M,11.5,40,9.7,8.9,0,0,0,0,15.0,84.5,0.0,988.8,297,1.6,157,0.1
2021-02-03T23:00:00Z,2021-02-03T22:00:00Z,PT60M,11.3,2,8.7,8.6,0,0,0,0,14.7,83.2,0.0,988.8,296,1.7,161,0.1
2021-02-04T00:00:00Z,2021-02-03T23:00:00Z,PT60M,11.2,-37,12.5,8.6,0,0,0,0,14.4,83.9,0.0,988.8,298,1.6,157,0.1
2021-02-04T01:00:00Z,2021-02-04T00:00:00Z,PT60M,11.2,-62,21.7,8.6,0,0,0,0,14.0,84.4,0.0,988.5,285,1.2,148,0.1
2021-02-04T02:00:00Z,2021-02-04T01:00:00Z,PT60M,11.0,-76,56.4,8.3,0,0,0,0,13.1,83.2,0.0,988.2,254,1.1,136,0.1
2021-02-04T03:00:00Z,2021-02-04T02:00:00Z,PT60M,10.9,-87,44.1,7.8,0,0,0,0,12.5,81.5,0.0,988.1,255,1.2,124,0.1
2021-02-04T04:00:00Z,2021-02-04T03:00:00Z,PT60M,10.7,-95,12.2,7.5,0,0,0,0,12.0,80.2,0.0,988.2,258,1.2,112,0.1
2021-02-04T05:00:00Z,2021-02-04T04:00:00Z,PT60M,10.6,-103,9.8,7.2,0,0,0,0,11.3,79.1,0.0,988.2,247,1.4,100,0.1
2021-02-04T06:00:00Z,2021-02-04T05:00:00Z,PT60M,11.1,-112,0.0,7.3,14,112,11,25,10.4,77.2,0.0,988.4,253,1.8,88,0.1
2021-02-04T07:00:00Z,2021-02-04T06:00:00Z,PT60M,12.4,-121,0.0,7.4,52,567,127,180,9.6,71.3,0.0,988.7,253,1.6,78,0.1
2021-02-04T08:00:00Z,2021-02-04T07:00:00Z,PT60M,13.9,-132,0.0,6.8,67,780,297,364,9.3,62.0,0.0,989.1,256,1.1,68,0.1
2021-02-04T09:00:00Z,2021-02-04T08:00:00Z,PT60M,15.1,-146,0.0,6.0,72,877,443,515,9.5,54.5,0.0,989.3,291,1.3,60,0.1
2021-02-04T10:00:00Z,2021-02-04T09:00:00Z,PT60M,15.8,-161,0.0,5.9,74,919,537,611,10.2,51.9,0.0,989.2,317,1.8,54,0.1
2021-02-04T11:00:00Z,2021-02-04T10:00:00Z,PT60M,16.2,-179,0.0,6.9,74,931,571,646,11.0,54.1,0.0,988.8,327,2.3,52,0.1
2021-02-04T12:00:00Z,2021-02-04T11:00:00Z,PT60M,16.3,163,0.0,8.1,73,921,543,616,11.3,58.1,0.0,988.2,323,3.1,54,0.1
2021-02-04T13:00:00Z,2021-02-04T12:00:00Z,PT60M,16.3,147,0.0,9.0,70,886,456,526,11.2,62.0,0.0,987.9,319,3.4,59,0.1
2021-02-04T14:00:00Z,2021-02-04T13:00:00Z,PT60M,16.1,133,0.0,9.8,62,813,320,382,11.1,66.2,0.0,987.9,312,3.2,67,0.1
2021-02-04T15:00:00Z,2021-02-04T14:00:00Z,PT60M,15.5,122,0.0,10.5,47,654,156,203,11.0,72.1,0.0,987.9,303,3.1,77,0.1
2021-02-04T16:00:00Z,2021-02-04T15:00:00Z,PT60M,14.1,113,7.1,10.4,15,202,22,37,10.8,78.4,0.0,987.7,297,3.1,87,0.1
2021-02-04T17:00:00Z,2021-02-04T16:00:00Z,PT60M,13.0,104,11.4,9.7,0,0,0,0,10.7,80.4,0.0,987.8,292,3.3,99,0.1
2021-02-04T18:00:00Z,2021-02-04T17:00:00Z,PT60M,12.8,96,16.6,9.1,0,0,0,0,10.6,78.2,0.0,988.0,288,3.4,111,0.1
2021-02-04T19:00:00Z,2021-02-04T18:00:00Z,PT60M,12.6,87,15.5,8.5,0,0,0,0,10.4,76.0,0.0,988.4,282,3.1,123,0.1
2021-02-04T20:00:00Z,2021-02-04T19:00:00Z,PT60M,12.5,77,12.7,7.9,0,0,0,0,10.4,73.5,0.0,988.8,276,2.7,135,0.1
2021-02-04T21:00:00Z,2021-02-04T20:00:00Z,PT60M,12.3,63,16.3,7.1,0,0,0,0,10.4,70.2,0.0,989.0,277,2.6,147,0.1
2021-02-04T22:00:00Z,2021-02-04T21:00:00Z,PT60M,12.2,40,16.1,6.3,0,0,0,0,10.7,67.4,0.0,989.1,280,2.5,156,0.1
2021-02-04T23:00:00Z,2021-02-04T22:00:00Z,PT60M,12.1,2,1.8,5.9,0,0,0,0,11.0,65.7,0.0,989.0,283,2.5,161,0.1
2021-02-05T00:00:00Z,2021-02-04T23:00:00Z,PT60M,12.2,-37,3.0,6.1,0,0,0,0,11.4,66.3,0.0,988.6,287,2.3,157,0.1
2021-02-05T01:00:00Z,2021-02-05T00:00:00Z,PT60M,12.2,-61,7.1,6.6,0,0,0,0,11.7,68.5,0.0,988.6,293,2.2,148,0.1
2021-02-05T02:00:00Z,2021-02-05T01:00:00Z,PT60M,12.1,-76,0.4,6.8,0,0,0,0,11.6,70.2,0.0,989.1,295,2.2,136,0.1
2021-02-05T03:00:00Z,2021-02-05T02:00:00Z,PT60M,12.0,-86,0.7,7.1,0,0,0,0,11.6,71.7,0.0,989.5,294,2.3,124,0.1
2021-02-05T04:00:00Z,2021-02-05T03:00:00Z,PT60M,11.9,-95,5.1,7.3,0,0,0,0,11.6,73.5,0.0,989.4,292,2.2,112,0.1
2021-02-05T05:00:00Z,2021-02-05T04:00:00Z,PT60M,11.8,-103,5.9,7.4,0,0,0,0,11.5,74.2,0.0,989.3,286,1.9,100,0.1
2021-02-05T06:00:00Z,2021-02-05T05:00:00Z,PT60M,12.4,-112,0.0,8.4,12,160,16,28,11.6,76.7,0.0,989.6,291,2.1,88,0.1
2021-02-05T07:00:00Z,2021-02-05T06:00:00Z,PT60M,13.6,-121,0.0,9.8,47,622,140,187,11.6,77.6,0.0,990.2,292,1.9,77,0.1
2021-02-05T08:00:00Z,2021-02-05T07:00:00Z,PT60M,15.1,-132,0.0,10.3,65,790,303,368,11.5,73.2,0.0,990.9,299,1.7,68,0.1
2021-02-05T09:00:00Z,2021-02-05T08:00:00Z,PT60M,16.1,-145,0.0,10.6,75,868,441,516,11.6,70.1,0.0,991.5,312,2.3,59,0.1
2021-02-05T10:00:00Z,2021-02-05T09:00:00Z,PT60M,16.7,-161,0.0,11.0,80,906,533,613,11.8,69.2,0.0,991.3,315,2.7,54,0.1
2021-02-05T11:00:00Z,2021-02-05T10:00:00Z,PT60M,17.0,-179,0.0,11.4,82,918,567,648,12.0,69.7,0.0,990.7,317,2.9,52,0.1
2021-02-05T12:00:00Z,2021-02-05T11:00:00Z,PT60M,17.2,163,0.0,11.6,81,907,538,619,11.6,69.9,0.0,990.3,320,2.9,54,0.1
2021-02-05T13:00:00Z,2021-02-05T12:00:00Z,PT60M,17.0,147,1.0,11.8,87,839,436,523,11.4,71.6,0.0,990.3,324,2.7,59,0.1
2021-02-05T14:00:00Z,2021-02-05T13:00:00Z,PT60M,16.4,133,4.6,12.0,98,668,268,367,11.5,75.6,0.0,990.5,324,2.4,67,0.1
2021-02-05T15:00:00Z,2021-02-05T14:00:00Z,PT60M,15.6,122,7.6,12.1,74,464,116,191,11.3,79.5,0.0,990.5,317,2.0,76,0.1
2021-02-05T16:00:00Z,2021-02-05T15:00:00Z,PT60M,14.5,112,41.4,11.6,23,30,4,28,10.9,83.1,0.0,990.2,308,2.1,87,0.1
2021-02-05T17:00:00Z,2021-02-05T16:00:00Z,PT60M,13.6,104,55.7,10.9,0,0,0,0,10.5,83.7,0.0,990.2,302,2.4,99,0.1
2021-02-05T18:00:00Z,2021-02-05T17:00:00Z,PT60M,13.3,96,11.6,10.0,0,0,0,0,10.0,80.1,0.0,990.3,293,2.2,111,0.1
2021-02-05T19:00:00Z,2021-02-05T18:00:00Z,PT60M,13.3,87,43.6,8.9,0,0,0,0,9.5,74.8,0.0,990.5,286,1.9,123,0.1
2021-02-05T20:00:00Z,2021-02-05T19:00:00Z,PT60M,13.2,77,24.0,7.7,0,0,0,0,9.0,69.5,0.0,990.8,277,1.4,135,0.1
2021-02-05T21:00:00Z,2021-02-05T20:00:00Z,PT60M,13.1,63,15.1,6.3,0,0,0,0,8.5,63.6,0.0,991.0,246,1.1,147,0.1
2021-02-05T22:00:00Z,2021-02-05T21:00:00Z,PT60M,13.1,39,0.1,4.9,0,0,0,0,8.4,57.5,0.0,990.9,225,1.0,156,0.1
2021-02-05T23:00:00Z,2021-02-05T22:00:00Z,PT60M,13.1,2,0.0,3.7,0,0,0,0,8.3,53.0,0.0,990.5,206,1.0,160,0.1
2021-02-06T00:00:00Z,2021-02-05T23:00:00Z,PT60M,13.1,-37,0.0,2.8,0,0,0,0,8.1,49.6,0.0,990.0,210,1.2,157,0.1
2021-02-06T01:00:00Z,2021-02-06T00:00:00Z,PT60M,13.2,-61,0.0,2.0,0,0,0,0,7.9,46.6,0.0,989.8,211,1.4,148,0.1
